gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_NK_CD16_bright	celltype_Monocytes_non-classical	celltype_Monocytes_intermediate	celltype_iNKT_cells	celltype_T4_naive	celltype_TEM_CD8+	celltype_B_cells_memory_activated	celltype_T4_activated	celltype_T8_activated	celltype_MAIT_cells	celltype_T_gd	celltype_cDC2	celltype_T_regs	celltype_T4_memory	celltype_Monocytes_classical	celltype_B_cells_naive	celltype_Macrophages	celltype_TCM_CD8+	celltype_cDC1	celltype_TMRA_CD8+	celltype_NK_CD56_bright	celltype_T8_naive	celltype_Precursor_cells	celltype_NK_CD16_bright_activated	celltype_B_cells_naive_activated	celltype_NK_CD56_bright_activated	celltype_pDC	celltype_B_cells_memory	celltype_Plasma_cells
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS04A7BCE8D	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.306	0.0	0.0	0.0	0.0	0.0	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS0230EE330	0.003	0.001	0.0	0.004	0.01	0.003	0.003	0.006	0.009	0.006	0.003	0.0	0.005	0.004	0.0	0.0	0.0	0.007	0.0	0.001	0.007	0.003	0.002	0.002	0.001	0.006	0.0	0.0	0.001
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.037	0.002	0.0	0.003	0.0	0.032	0.003	0.0	0.005	0.003	0.004	0.0	0.0	0.0	0.001	0.0	0.001	0.003	0.003	0.021	0.0	0.002	0.0	0.013	0.006	0.004	0.0	0.011	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.0	0.009	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.004	0.003	0.002	0.0	0.007	0.001	0.0	0.0	0.009	0.0	0.001	0.0	0.0	0.0	0.005
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.0	0.009	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.004	0.003	0.002	0.0	0.007	0.001	0.0	0.0	0.009	0.0	0.001	0.0	0.0	0.0	0.005
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS0CB4F2FE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS023ABAE18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0734D2DA8	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0BF15C2D4	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0102731DE	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS07447802E	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0D2044B87	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0D5AAA463	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0A21B9682	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS001D0E553	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS062CEFDBE	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS02CFD3215	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0851A1599	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0514C14A6	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS007954822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0123EE122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS01072357C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0961DD05D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0A10C2A8F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0EE63435D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS03C93A8FE	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0F5CC57E2	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS09BDB5618	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0BE97E181	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0146C75AD	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS068E97BDA	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS010F961E8	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS02682D84C	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0D192A275	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0E32BEF02	0.002	0.026	0.036	0.0	0.0	0.001	0.002	0.001	0.0	0.008	0.0	0.0	0.002	0.001	0.045	0.001	0.02	0.0	0.017	0.0	0.0	0.002	0.006	0.0	0.008	0.003	0.0	0.005	0.003
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS05550A895	0.002	0.026	0.036	0.0	0.0	0.001	0.002	0.001	0.0	0.008	0.0	0.0	0.002	0.001	0.045	0.001	0.02	0.0	0.017	0.0	0.0	0.002	0.006	0.0	0.008	0.003	0.0	0.005	0.003
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.002	0.007	0.008	0.001	0.0	0.001	0.001	0.001	0.001	0.002	0.0	0.0	0.0	0.001	0.011	0.0	0.004	0.001	0.015	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.002	0.007	0.008	0.001	0.0	0.001	0.001	0.001	0.001	0.002	0.0	0.0	0.0	0.001	0.011	0.0	0.004	0.001	0.015	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.0	0.0	0.002	0.001	0.0	0.0	0.001	0.0	0.0	0.008	0.0	0.016	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS00A6240B6	0.0	0.0	0.002	0.001	0.0	0.0	0.001	0.0	0.0	0.008	0.0	0.016	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0B2D5BA95	0.0	0.057	0.023	0.0	0.003	0.0	0.002	0.001	0.0	0.009	0.0	0.005	0.0	0.002	0.049	0.003	0.03	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0	0.002
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.057	0.023	0.0	0.003	0.0	0.002	0.001	0.0	0.009	0.0	0.005	0.0	0.002	0.049	0.003	0.03	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0	0.002
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS01C2BA5C8	0.002	0.025	0.056	0.003	0.001	0.001	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.058	0.003	0.016	0.005	0.032	0.004	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.006	0.001
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS002673EFE	0.017	0.004	0.003	0.023	0.022	0.018	0.021	0.022	0.022	0.025	0.026	0.005	0.019	0.021	0.005	0.01	0.005	0.021	0.002	0.024	0.0	0.017	0.032	0.039	0.01	0.013	0.167	0.023	0.018
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.016	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.002	0.0	0.023	0.002
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.332	0.007	0.003	0.075	0.078	0.314	0.021	0.009	0.031	0.266	0.37	0.013	0.041	0.264	0.008	0.044	0.005	0.363	0.007	0.405	0.683	0.027	0.005	0.107	0.012	0.149	0.0	0.045	0.037
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.332	0.007	0.003	0.075	0.078	0.314	0.021	0.009	0.031	0.266	0.37	0.013	0.041	0.264	0.008	0.044	0.005	0.363	0.007	0.405	0.683	0.027	0.005	0.107	0.012	0.149	0.0	0.045	0.037
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.332	0.007	0.003	0.075	0.078	0.314	0.021	0.009	0.031	0.266	0.37	0.013	0.041	0.264	0.008	0.044	0.005	0.363	0.007	0.405	0.683	0.027	0.005	0.107	0.012	0.149	0.0	0.045	0.037
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.332	0.007	0.003	0.075	0.078	0.314	0.021	0.009	0.031	0.266	0.37	0.013	0.041	0.264	0.008	0.044	0.005	0.363	0.007	0.405	0.683	0.027	0.005	0.107	0.012	0.149	0.0	0.045	0.037
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.332	0.007	0.003	0.075	0.078	0.314	0.021	0.009	0.031	0.266	0.37	0.013	0.041	0.264	0.008	0.044	0.005	0.363	0.007	0.405	0.683	0.027	0.005	0.107	0.012	0.149	0.0	0.045	0.037
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.332	0.007	0.003	0.075	0.078	0.314	0.021	0.009	0.031	0.266	0.37	0.013	0.041	0.264	0.008	0.044	0.005	0.363	0.007	0.405	0.683	0.027	0.005	0.107	0.012	0.149	0.0	0.045	0.037
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0907A7598	0.001	0.001	0.0	0.002	0.011	0.002	0.0	0.0	0.0	0.003	0.0	0.045	0.0	0.01	0.0	0.008	0.0	0.008	0.001	0.006	0.0	0.018	0.0	0.0	0.004	0.0	0.0	0.003	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS07BA4A3B7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	0.166	1.783	0.703	0.655	0.138	0.177	2.164	0.409	0.319	0.281	0.238	8.47	0.407	0.159	1.908	2.673	2.169	0.21	2.616	0.128	0.18	0.152	0.268	0.268	2.782	0.415	0.407	2.753	0.977
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.005	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	0.075	0.051	0.041	0.127	0.056	0.115	0.074	0.074	0.084	0.116	0.098	0.043	0.096	0.083	0.045	0.071	0.08	0.106	0.069	0.137	0.064	0.086	0.069	0.074	0.054	0.092	0.056	0.082	0.057
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.046	0.15	0.129	0.157	0.102	0.098	0.096	0.092	0.123	0.094	0.107	0.168	0.166	0.126	0.221	0.023	0.18	0.132	0.341	0.131	0.055	0.12	0.15	0.197	0.076	0.219	0.06	0.092	0.058
CD36	P16671	False	CD36_HUMAN		CPI-SS0EB136379	0.092	1.246	1.355	0.026	0.091	0.088	0.016	0.005	0.003	0.086	0.041	0.06	0.009	0.072	2.65	0.11	2.823	0.076	1.025	0.094	0.033	0.068	0.21	0.032	0.027	0.006	1.399	0.047	0.027
RYK	P34925	False	RYK_HUMAN		CPI-SS0D8972B21	0.064	0.048	0.038	0.037	0.045	0.045	0.033	0.026	0.03	0.036	0.038	0.087	0.042	0.054	0.041	0.051	0.066	0.054	0.044	0.049	0.045	0.068	0.039	0.031	0.021	0.041	0.0	0.069	0.029
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.001	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0845ED78C	0.001	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.155	0.338	0.227	0.147	0.073	0.117	0.16	0.102	0.128	0.104	0.126	0.235	0.142	0.1	0.384	0.174	0.45	0.1	0.437	0.182	0.199	0.084	0.224	0.164	0.16	0.227	0.618	0.29	0.177
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.155	0.338	0.227	0.147	0.073	0.117	0.16	0.102	0.128	0.104	0.126	0.235	0.142	0.1	0.384	0.174	0.45	0.1	0.437	0.182	0.199	0.084	0.224	0.164	0.16	0.227	0.618	0.29	0.177
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	0.155	0.338	0.227	0.147	0.073	0.117	0.16	0.102	0.128	0.104	0.126	0.235	0.142	0.1	0.384	0.174	0.45	0.1	0.437	0.182	0.199	0.084	0.224	0.164	0.16	0.227	0.618	0.29	0.177
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.005	0.025	0.012	0.005	0.002	0.002	0.011	0.004	0.007	0.0	0.0	0.001	0.004	0.006	0.027	0.019	0.019	0.005	0.019	0.004	0.011	0.007	0.007	0.007	0.018	0.009	0.416	0.017	0.013
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.005	0.025	0.012	0.005	0.002	0.002	0.011	0.004	0.007	0.0	0.0	0.001	0.004	0.006	0.027	0.019	0.019	0.005	0.019	0.004	0.011	0.007	0.007	0.007	0.018	0.009	0.416	0.017	0.013
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.005	0.025	0.012	0.005	0.002	0.002	0.011	0.004	0.007	0.0	0.0	0.001	0.004	0.006	0.027	0.019	0.019	0.005	0.019	0.004	0.011	0.007	0.007	0.007	0.018	0.009	0.416	0.017	0.013
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.0	0.005	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.0	0.005	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.0	0.005	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.0	0.005	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.0	0.005	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.0	0.005	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.284	0.148	0.079	0.324	0.303	0.254	0.152	0.247	0.347	0.247	0.314	0.108	0.285	0.343	0.079	0.095	0.055	0.316	0.092	0.231	0.279	0.46	0.151	0.419	0.177	0.456	0.165	0.263	0.225
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	0.284	0.148	0.079	0.324	0.303	0.254	0.152	0.247	0.347	0.247	0.314	0.108	0.285	0.343	0.079	0.095	0.055	0.316	0.092	0.231	0.279	0.46	0.151	0.419	0.177	0.456	0.165	0.263	0.225
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	0.284	0.148	0.079	0.324	0.303	0.254	0.152	0.247	0.347	0.247	0.314	0.108	0.285	0.343	0.079	0.095	0.055	0.316	0.092	0.231	0.279	0.46	0.151	0.419	0.177	0.456	0.165	0.263	0.225
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.002	0.0	0.0	0.001	0.004	0.002	0.0	0.001	0.001	0.003	0.002	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.003	0.0	0.003	0.0	0.0	0.0	0.002	0.0
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.037	0.573	0.382	0.026	0.023	0.024	0.014	0.011	0.015	0.017	0.026	0.248	0.012	0.019	0.708	0.021	0.593	0.016	0.63	0.019	0.08	0.037	0.351	0.016	0.01	0.028	0.121	0.013	0.009
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	0.037	0.573	0.382	0.026	0.023	0.024	0.014	0.011	0.015	0.017	0.026	0.248	0.012	0.019	0.708	0.021	0.593	0.016	0.63	0.019	0.08	0.037	0.351	0.016	0.01	0.028	0.121	0.013	0.009
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.974	0.956	0.91	0.461	0.925	0.812	0.628	0.351	0.511	0.738	0.784	1.154	0.449	0.849	1.109	1.276	1.39	0.906	1.291	0.945	0.543	0.984	0.828	0.517	0.884	0.389	0.407	1.055	0.455
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	0.974	0.956	0.91	0.461	0.925	0.812	0.628	0.351	0.511	0.738	0.784	1.154	0.449	0.849	1.109	1.276	1.39	0.906	1.291	0.945	0.543	0.984	0.828	0.517	0.884	0.389	0.407	1.055	0.455
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	0.974	0.956	0.91	0.461	0.925	0.812	0.628	0.351	0.511	0.738	0.784	1.154	0.449	0.849	1.109	1.276	1.39	0.906	1.291	0.945	0.543	0.984	0.828	0.517	0.884	0.389	0.407	1.055	0.455
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.974	0.956	0.91	0.461	0.925	0.812	0.628	0.351	0.511	0.738	0.784	1.154	0.449	0.849	1.109	1.276	1.39	0.906	1.291	0.945	0.543	0.984	0.828	0.517	0.884	0.389	0.407	1.055	0.455
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.974	0.956	0.91	0.461	0.925	0.812	0.628	0.351	0.511	0.738	0.784	1.154	0.449	0.849	1.109	1.276	1.39	0.906	1.291	0.945	0.543	0.984	0.828	0.517	0.884	0.389	0.407	1.055	0.455
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.974	0.956	0.91	0.461	0.925	0.812	0.628	0.351	0.511	0.738	0.784	1.154	0.449	0.849	1.109	1.276	1.39	0.906	1.291	0.945	0.543	0.984	0.828	0.517	0.884	0.389	0.407	1.055	0.455
